0.00706367	-0.0366019	0.0117255	-0.00105389	0.0	0.0	1143.814147	941.2019579	974.605612	0.0	0.0	0.0	0.0	0.0	0.0
1.4e-05	-0.00222083	0.0401557	-0.00102181	-1.1200000000000001e-22	0.000518468	1139.02313	937.6374404	972.4959811	-0.007049664	0.03438107	0.0284302	3.21e-05	-1.1200000000000001e-22	0.000518468
-0.00685712	-0.0197092	0.0209217	-0.000523809	-0.000492635	0.000298452	1127.920294	938.7262269	971.8022931	-0.006871126	-0.01748837	-0.019234	0.000498001	-0.000492635	-0.000220016
0.0100532	0.0058203	0.0418917	-0.000808561	-0.000188262	0.0	1127.459991	938.584434	970.7831046	0.01691032	0.0255295	0.02097	-0.000284752	0.000304373	-0.000298452
1.23e-05	0.0268752	0.0418912	-0.000808561	-0.00017231	0.0	1119.334986	937.7928357	970.2748436	-0.010040871	0.0210549	-5e-07	0.0	1.6e-05	0.0
1.48e-05	-0.0125379	0.00648473	-0.00106571	-0.000397533	0.000152785	1125.457798	937.9326143	970.1018167	2.51e-06	-0.0394131	-0.03540647	-0.000257149	-0.000225223	0.000152785
-0.00969407	0.00218298	0.0065051	-0.000110051	-0.000544622	0.0	1130.473823	940.6355571	970.5562832	-0.009708907	0.01472088	2.04e-05	0.000955659	-0.000147089	-0.000152785
-0.00915397	0.0230054	-0.0183054	3.02e-05	-0.00102595	0.0	1122.941813	940.9784015	970.3063136	0.0005401	0.02082242	-0.0248105	0.000140234	-0.000481328	0.0
-1.36e-05	0.0601882	0.0322771	-0.000771788	-0.000426213	0.0	1122.460937	939.051142	969.8497712	0.009140324	0.0371828	0.0505825	-0.000801971	0.000599737	0.0
-4.54e-05	-0.00131517	0.0323074	-0.000710451	0.000254306	0.0	1124.365926	939.5010647	969.7326094	-3.18e-05	-0.06150337	3.03e-05	6.13e-05	0.000680519	0.0
-3.37e-05	0.0509738	0.00113564	-0.00113899	-2.43e-05	0.0	1124.504532	938.5573785	968.8164651	1.17e-05	0.05228897	-0.03117176	-0.000428539	-0.00027864	0.0
-3.37e-05	0.0192236	0.0323225	-0.00072896	-2.43e-05	3.31e-24	1117.794125	937.9134169	970.7941317	9e-10	-0.0317502	0.03118686	0.00041003	0.0	3.31e-24
-4.21e-05	0.0170212	0.00828061	-0.000300609	-0.000429917	2.6499999999999996e-23	1119.97684	939.2921551	970.6824809	-8.35e-06	-0.0022024	-0.02404189	0.000428351	-0.000405583	2.32e-23
-0.0188371	0.144979	0.113385	-0.00188951	-0.00133836	0.000334662	1120.71384	939.8215037	972.5476358	-0.018795049	0.1279578	0.10510439	-0.001588901	-0.000908443	0.000334662
-0.0349716	-0.0766264	-0.0761248	0.00042104	-0.00148945	1.06e-22	1120.628465	938.893459	968.0963517	-0.0161345	-0.2216054	-0.1895098	0.00231055	-0.00015109	-0.000334662
-0.0236399	-0.055636	-0.0760103	0.000844355	-0.000936137	0.000503681	1132.788457	937.8516218	964.9661732	0.0113317	0.0209904	0.0001145	0.000423315	0.000553313	0.000503681
-0.0252456	0.0832141	-0.0576164	-0.000373988	-0.000936137	0.000469685	1122.846152	937.9893614	966.2748035	-0.0016057	0.1388501	0.0183939	-0.001218343	0.0	-3.4e-05
0.00258708	0.0688189	0.00161128	-0.00032314	-0.000632177	0.000117083	1134.059307	940.5490689	967.282224	0.02783268	-0.0143952	0.05922768	5.08e-05	0.00030396	-0.000352602
0.00923158	0.012015	0.044195	-0.000231326	-0.000463685	0.000206626	1134.530154	939.7198216	965.291767	0.0066445	-0.0568039	0.04258372	9.18e-05	0.000168492	8.95e-05
0.0150081	0.0120436	0.0234508	0.000364633	2.21e-05	-0.000107206	1123.87785	937.5826331	963.2322295	0.00577652	2.86e-05	-0.0207442	0.000595959	0.000485812	-0.000313832
-0.00232852	0.0120422	0.00161838	-9.83e-05	2.21e-05	3.29e-06	1106.594085	936.2136924	964.1171681	-0.01733662	-1.4e-06	-0.02183242	-0.000462956	0.0	0.000110499
-0.00368043	-0.0311092	0.0233926	-0.00102555	-3.99e-05	-0.000210903	1113.997776	936.7940686	966.1483753	-0.00135191	-0.0431514	0.02177422	-0.000927227	-6.21e-05	-0.000214196
-0.00812253	0.0523205	0.0208678	-0.000553115	2.21e-05	-0.000107206	1118.026849	939.7138286	969.415599	-0.0044421	0.0834297	-0.0025248	0.000472435	6.21e-05	0.000103697
0.00924654	0.0474222	0.0302073	-0.00115596	0.000165385	-0.000178493	1118.427236	938.6659985	969.4569916	0.01736907	-0.0048983	0.0093395	-0.000602845	0.000143258	-7.13e-05
0.00923472	0.0173443	0.0617828	-0.00131361	0.000403938	-4.7e-05	1122.434193	940.0312339	969.0217357	-1.18e-05	-0.0300779	0.0315755	-0.00015765	0.000238553	0.00013151
-0.00361169	0.0337037	-0.000284466	-0.000504242	-0.000112564	-0.000107206	1126.412349	937.6649684	968.593533	-0.01284641	0.0163594	-0.062067266	0.000809368	-0.000516502	-6.02e-05
0.00559454	0.0407539	0.0362848	-0.000719773	-0.000112564	6.99e-05	1116.030056	936.9631408	970.9024425	0.00920623	0.0070502	0.036569266	-0.000215531	0.0	0.000177148
0.0189469	0.0180893	0.0313564	-0.000205707	6.45e-05	9.87e-05	1123.871678	939.5398327	972.577921	0.01335236	-0.0226646	-0.0049284	0.000514066	0.000177085	2.88e-05
0.00921607	0.040763	-0.00559904	0.000292707	-2.09e-05	-0.000107206	1116.522504	939.8950361	969.1092409	-0.00973083	0.0226737	-0.03695544	0.000498414	-8.54e-05	-0.000205907
0.0092213	0.00725194	-0.00558097	-0.000829941	0.000300314	-0.000107206	1123.069104	940.132916	970.7817644	5.23e-06	-0.03351106	1.81e-05	-0.001122648	0.000321201	0.0
0.00922849	-0.00771572	-0.0130684	-0.000383272	0.000769288	-0.000350775	1128.765813	938.9596555	968.6879972	7.19e-06	-0.01496766	-0.00748743	0.000446669	0.000468974	-0.000243569
0.0332963	0.0307487	0.0533621	-0.000841313	0.000769288	-0.000107206	1142.872453	938.2449218	968.6721992	0.02406781	0.03846442	0.0664305	-0.000458041	0.0	0.000243569
0.0396485	0.0321069	0.0554586	-0.000206621	0.000769288	-0.000223934	1126.848995	938.2322146	968.4698568	0.0063522	0.0013582	0.0020965	0.000634692	0.0	-0.000116728
0.033314	0.122386	0.205398	-0.00253215	0.000459394	-0.000308115	1122.343161	939.2915832	971.1795852	-0.0063345	0.0902791	0.1499394	-0.002325529	-0.000309894	-8.42e-05
0.0261156	-0.0227857	-0.0751846	0.000766496	1.37e-05	9.57e-05	1134.249343	935.6462722	969.6204188	-0.0071984	-0.1451717	-0.2805826	0.003298646	-0.000445649	0.000403768
0.0192275	0.0055413	-0.0421487	0.00124618	0.00116677	-0.000107206	1117.281877	937.0798924	965.185242	-0.0068881	0.028327	0.0330359	0.000479684	0.001153025	-0.000202859
0.0174031	0.0309265	-0.0179038	0.000777413	0.000960143	-0.000107206	1118.326946	937.8861624	966.9127007	-0.0018244	0.0253852	0.0242449	-0.000468767	-0.000206627	0.0
0.0148079	0.02208	-0.0178434	-0.00092408	0.00116677	-0.000107206	1118.894226	936.5500216	966.4732481	-0.0025952	-0.0088465	6.04e-05	-0.001701493	0.000206627	0.0
0.0055418	0.0221012	-0.0633447	-0.000739272	0.00116677	-0.000107206	1125.239475	937.4832885	966.9340295	-0.0092661	2.12e-05	-0.0455013	0.000184808	0.0	0.0
0.0237928	0.0716199	0.00611184	-0.00207732	0.000846682	-0.000107206	1114.469395	937.8765636	967.820164	0.018251	0.0495187	0.06945654	-0.001338048	-0.000320088	0.0
0.00834565	-0.00912841	0.0154164	-0.0011631	0.000726984	-0.000161507	1122.74792	939.9588951	971.0130899	-0.01544715	-0.08074831	0.00930456	0.00091422	-0.000119698	-5.43e-05
0.00262776	-0.00971848	-0.0533835	-0.000629409	0.000726984	-0.000225983	1118.045621	940.4219477	971.0139932	-0.00571789	-0.00059007	-0.0687999	0.000533691	0.0	-6.45e-05
0.00925079	-0.0194483	-0.0305874	4.54e-06	0.000726984	-0.000465813	1127.171722	939.7077113	969.9592805	0.00662303	-0.00972982	0.0227961	0.000633944	0.0	-0.00023983
0.0116794	0.0216406	0.0127005	-0.000562191	0.000726984	-0.000107206	1145.079854	939.3890378	967.6124393	0.00242861	0.0410889	0.0432879	-0.000566726	0.0	0.000358607
0.0116868	0.0216542	-0.0270788	0.000189242	0.000713345	-0.000331964	1126.118166	935.9439825	963.6396613	7.4e-06	1.36e-05	-0.0397793	0.000751433	-1.36e-05	-0.000224758
0.0116982	0.0545825	0.0296507	-0.000836648	0.00113116	-0.000304368	1118.6003	935.6784752	962.7417285	1.14e-05	0.0329283	0.0567295	-0.00102589	0.000417815	2.76e-05
0.011699	0.00716968	-0.0331401	-0.000492184	0.000513462	-0.000561873	1121.496099	936.660631	964.5486418	8e-07	-0.04741282	-0.0627908	0.000344464	-0.000617698	-0.000257505
0.0276282	0.0101916	-0.0385471	0.000356591	0.00138998	-0.000561873	1116.242207	935.1364941	965.1604712	0.0159292	0.00302192	-0.005407	0.000848775	0.000876518	0.0
0.0458623	0.0480111	0.0467705	-0.000592351	0.000864741	-0.000404046	1120.100016	939.6202533	970.030764	0.0182341	0.0378195	0.0853176	-0.000948942	-0.000525239	0.000157827
0.045844	0.0383686	0.117157	-0.00134597	0.000987044	-0.000453426	1126.963428	940.0174823	969.5545378	-1.83e-05	-0.0096425	0.0703865	-0.000753619	0.000122303	-4.94e-05
0.0386767	0.0384134	0.184075	-0.00105188	0.00117862	-0.000402387	1129.668677	939.9021979	970.2399386	-0.0071673	4.48e-05	0.066918	0.00029409	0.000191576	5.1e-05
0.0368251	0.0383068	0.212833	-0.00195626	0.000553257	-0.000416893	1124.190805	938.7109336	970.188543	-0.0018516	-0.0001066	0.028758	-0.00090438	-0.000625363	-1.45e-05
0.0250814	0.00647675	0.150453	-0.00152168	0.000727399	-0.000327309	1127.377445	938.0131095	972.3385769	-0.0117437	-0.03183005	-0.06238	0.00043458	0.000174142	8.96e-05
0.038827	-0.029066	0.120479	-0.000771339	0.000727399	-0.000561873	1122.767721	939.2220544	972.9575371	0.0137456	-0.03554275	-0.029974	0.000750341	0.0	-0.000234564
0.0433054	-0.0081904	0.0854953	-0.00122725	0.00041616	-0.000260184	1129.387609	940.2861478	972.8375948	0.0044784	0.0208756	-0.0349837	-0.000455911	-0.000311239	0.000301689
0.0177539	0.0432916	0.107369	-0.000919291	0.000727399	-0.000561873	1130.310531	942.6671844	970.0176697	-0.0255515	0.051482	0.0218737	0.000307959	0.000311239	-0.000301689
